name,id,parent_id,elevation,latitude,longitude
Upper Rock Creek Drainage,107435893,107435877.0,"7,801",42.752, -112.183
Ririe Reservoir,106787049,112960946.0,"5,185",43.581, -111.74
Ross Park,108167997,112960946.0,"4,471",42.845, -112.424
Shady Side,108168003,108167997.0,"4,502",42.845, -112.419
Sunny Side,111398641,108167997.0,"4,455",42.838, -112.419
Ivy League Wall,111398670,111398641.0,"4,453",42.838, -112.419
Main Wall,111398645,111398641.0,"4,460",42.837, -112.418
Middle Wall,111398652,111398641.0,"4,466",42.837, -112.418
RPM Wall,105977900,112960946.0,"5,861",43.276, -111.945
South Park,106995736,112960946.0,"5,077",43.596, -111.633
In the trees,106995744,106995736.0,"5,129",43.596, -111.633
Main Wall,106995740,106995736.0,"5,117",43.596, -111.633
Teddy Bear Cove,118277486,112960946.0,"8,243",42.72, -113.068
The Pit and Juniper Wall,118277583,118277486.0,"4,348",42.722, -113.07
The Pit,118277586,118277583.0,"4,355",42.723, -113.07
Juniper Wall,118277619,118277583.0,"4,343",42.723, -113.07
The Head Wall,118277656,118277486.0,"4,317",42.722, -113.069
JR’s Place,118277697,118277486.0,"4,314",42.722, -113.068
Send Town,118277715,118277486.0,"4,322",42.722, -113.068
The Nose,118277489,118277486.0,"4,339",42.72, -113.065
The Snout,118277492,118277489.0,"4,328",42.721, -113.066
The Snort,118277511,118277489.0,"4,356",42.72, -113.065
The Snarl,118277522,118277489.0,"4,353",42.72, -113.065
Power Line Crag,118277558,118277486.0,"4,345",42.718, -113.069
Right Section,118277561,118277558.0,"4,364",42.718, -113.069
Left Section,118277574,118277558.0,"4,345",42.718, -113.069
The Sandbox Area,118277790,118277486.0,"4,363",42.716, -113.074
The Sandbox,118277793,118277790.0,"4,347",42.715, -113.074
Barrier Wall,118277842,118277790.0,"4,337",42.716, -113.074
Africa Wall,118277851,118277790.0,"4,346",42.716, -113.074
Teton Dam (Lower Teton River Canyon),106984074,112960946.0,"5,304",43.908, -111.537
Aromatherapy Boulder,110469439,106984074.0,"5,075",43.903, -111.553
Big Dam Boulder,106988918,106984074.0,"5,072",43.903, -111.553
Brad Pit Boulder,108151191,106984074.0,,43.908, -111.537
Catacombs and the Crypt (BDB cluster),106988963,106984074.0,"5,105",43.903, -111.553
Cement Pipe Boulder,110469451,106984074.0,"5,080",43.904, -111.546
The Chamber,106989747,106984074.0,"5,065",43.903, -111.552
Cheese Wedge (BDB Cluster),106988998,106984074.0,,43.908, -111.537
Chick Rock (BDB cluster),106993721,106984074.0,,43.908, -111.537
Driftwood Boulder,110480493,106984074.0,"5,050",43.905, -111.545
Gothic Boulder,117940754,106984074.0,"5,071",43.905, -111.543
Hobbit Rock,108151166,106984074.0,,43.908, -111.537
Lilly's Boulder,106989671,106984074.0,"5,084",43.906, -111.543
Mothership and Steak Boulders,106989740,106984074.0,"5,064",43.903, -111.551
Power Box Boulders,106991483,106984074.0,"5,062",43.907, -111.541
The Quarry,106988293,106984074.0,"5,071",43.906, -111.541
Slabtastic (BDB cluster),106989753,106984074.0,"5,080",43.903, -111.554
Walrus,106989750,106984074.0,,43.908, -111.537
North Idaho,112960830,105708958.0,"3,400",47.694, -116.322
Bitterroot Mountains,117079822,112960830.0,"6,606",46.394, -114.701
Grave Peak,117079870,117079822.0,"7,697",46.396, -114.73
Boundary County Climbing Areas,110241671,112960830.0,"2,000",48.695, -116.31
Ball Creek Wall,110245831,110241671.0,"4,000",48.798, -116.49
