name,id,parent_id,elevation,latitude,longitude
Slope Wall,119672786,119660607.0,614,45.547, -122.566
Poodle Pinnacle,119742373,105788995.0,299,45.549, -122.563
Rocky Butte Bouldering,109695934,105788995.0,318,45.551, -122.565
The Dingus,114087298,109695934.0,158,45.552, -122.566
Rocky Butte Boulders,118776909,109695934.0,242,45.549, -122.562
The Schwingus,105896020,109695934.0,237,45.549, -122.562
Rooster Rock,109000697,109531894.0,154,45.544, -122.251
Viento Wall,116379508,109531894.0,331,45.693, -121.681
Southwest Oregon,109532066,105708965.0,456,43.214, -123.355
Acid Castles,116675675,109532066.0,"2,630",42.19, -122.726
Acker Rock,111000151,109532066.0,"3,655",43.052, -122.646
Bandon,114109687,109532066.0,9,43.119, -124.432
Bear Ridge,119690713,109532066.0,"2,016",43.305, -123.528
The Callahans,106279271,109532066.0,"1,134",43.208, -123.565
Arrow Rock,118137750,106279271.0,"2,332",43.25, -123.553
Bear Creek Boulders,118174866,106279271.0,"1,122",43.335, -123.6
Brittsan Buttresses,118162859,106279271.0,"2,396",43.214, -123.575
Brittsan Rock,118162677,106279271.0,"2,394",43.214, -123.575
Clear-cut Boulder,118177839,106279271.0,"1,345",43.209, -123.57
Double Chocolate,111746658,106279271.0,"2,464",43.221, -123.565
Fantasy Island,106668752,106279271.0,,43.226, -123.559
Gaping Ape & Evil Monkey,117615375,106279271.0,"2,369",43.221, -123.564
Evil Monkey,117615442,117615375.0,"2,369",43.221, -123.564
Gobbler's Knob (aka Eagle Rock),118177183,106279271.0,"2,462",43.2, -123.579
Inca Rock,106678560,106279271.0,,43.215, -123.574
Iron Maiden,116152348,106279271.0,"2,391",43.221, -123.564
Jailhouse Rock,118156040,106279271.0,"2,356",43.223, -123.562
Java Rock,118158657,106279271.0,"2,499",43.221, -123.566
Land of Oz,118145014,106279271.0,"2,284",43.217, -123.571
The Lost World,118154473,106279271.0,"2,381",43.225, -123.56
Matterhorn,118153180,106279271.0,"2,344",43.215, -123.573
Mind Planet,106666797,106279271.0,,43.22, -123.566
One Hit Wonder Buttress,118140703,106279271.0,"2,371",43.213, -123.576
Orphan Rock,117924256,106279271.0,"2,374",43.215, -123.574
Paranoia Complex,118158926,106279271.0,"2,436",43.22, -123.566
Putin's Puppet,118162945,106279271.0,"2,314",43.218, -123.568
Rodentia Rock,118156445,106279271.0,"2,382",43.22, -123.565
