name,id,parent_id,elevation,latitude,longitude
Left Slab,109430913,109430899.0,,43.773, -74.095
Right End,109431062,109430899.0,,43.773, -74.095
Sugarloaf,109473079,109476768.0,"2,613",43.755, -74.461
Southern Mountains,106902765,105910378.0,"1,695",43.247, -74.518
The Annex,118936127,106902765.0,"1,859",43.26, -74.524
The Choss Factory,114391197,106902765.0,"2,126",43.262, -74.561
Cliff-Band Bouldering at Panther Mt.,110923680,106902765.0,"2,013",43.414, -74.562
Main Cliff,110923689,110923680.0,,43.414, -74.562
Good Luck Mountain,107601273,106902765.0,"2,151",43.249, -74.557
Green Lake Boulders,112827144,106902765.0,"1,640",43.179, -74.507
All-Star Boulder,112827183,112827144.0,"1,640",43.179, -74.507
Rookie Boulder,112827167,112827144.0,"1,640",43.179, -74.507
Lost Hunters,106902772,106902765.0,"2,236",43.27, -74.518
Lost T,107564640,106902765.0,"2,046",43.261, -74.522
McMartin,106902775,106902765.0,"2,037",43.274, -74.528
Nine Corner Lake,106229917,106902765.0,"2,008",43.194, -74.542
The Cliffs,106502803,106229917.0,,43.194, -74.542
The Meadows,106500903,106229917.0,,43.194, -74.542
Firepit Boulder,106500907,106500903.0,,43.194, -74.542
Optimus Prime Boulder,106500920,106500903.0,,43.194, -74.542
Middle Earth,106402190,106229917.0,"1,781",43.204, -74.532
Castle,117070889,106402190.0,"2,008",43.194, -74.542
Dog Boulder,118811239,106402190.0,"1,780",43.204, -74.532
Fortress,106402236,106402190.0,,43.204, -74.532
Gate Boulder,117002453,106402190.0,"1,780",43.204, -74.532
Lookout,106402211,106402190.0,,43.204, -74.532
Lost Dog Boulder,106933270,106402190.0,"2,029",43.194, -74.542
Nick Stoner,106402195,106402190.0,,43.204, -74.532
Razor Boulder,118684420,106402190.0,"1,780",43.204, -74.532
Residue Boulder,116762821,106402190.0,"1,780",43.204, -74.532
Troll,117002462,106402190.0,"1,780",43.204, -74.532
Wall Boulder,106959134,106402190.0,,43.204, -74.532
Stonehenge,106500900,106229917.0,,43.194, -74.542
Otter Lake Cliff,107020105,106902765.0,"1,855",43.194, -74.497
Pinnacle Mountain,109458319,106902765.0,"2,004",43.221, -74.382
Pinnacle Pullout Boulders,106501197,106902765.0,"1,802",43.167, -74.5
Area 1,106501241,106501197.0,,43.167, -74.5
Area 2,106501245,106501197.0,,43.167, -74.5
Exhibit Boulder,116811758,106501197.0,"1,772",43.167, -74.5
Main Area,106501248,106501197.0,,43.167, -74.5
Satellite Area,106501253,106501197.0,,43.167, -74.5
Warm Up Area,106501210,106501197.0,,43.167, -74.5
Sherman Mountain,118562427,106902765.0,"1,650",43.195, -74.013
Bastille,118562532,118562427.0,"1,649",43.195, -74.013
Boulder A,118562431,118562427.0,"1,649",43.195, -74.013
Boulder B,118562435,118562427.0,"1,649",43.195, -74.013
Boulder C,118562443,118562427.0,"1,649",43.195, -74.013
Boulder F,118562473,118562427.0,"1,649",43.195, -74.013
Boulder G,118562513,118562427.0,"1,649",43.195, -74.013
Boulder I,118562522,118562427.0,"1,649",43.195, -74.013
Boulder J,118562527,118562427.0,"1,649",43.195, -74.013
Capsize,118562467,118562427.0,"1,649",43.195, -74.013
Forge of Talos,118562446,118562427.0,"1,649",43.195, -74.013
The Press,118562518,118562427.0,"1,649",43.195, -74.013
Statebrook,109600557,106902765.0,"2,342",43.27, -74.568
West Mountain,107931244,106902765.0,"1,923",43.359, -73.972
West Ridge,107931263,107931244.0,"1,923",43.359, -73.972
Rods'n'Guns Wall,107931274,107931263.0,"1,923",43.359, -73.972
Whaling Wall,107931299,107931263.0,"1,934",43.366, -73.964
Woods Lake Bouldering,118729702,106902765.0,"1,503",43.253, -74.307
Bridge Boulders,118729954,118729702.0,"1,463",43.254, -74.306
Lump Boulder,118730032,118729954.0,"1,462",43.254, -74.306
Moss Boulder,118729992,118729954.0,"1,462",43.254, -74.306
Pyramid Boulder,118729965,118729954.0,"1,462",43.254, -74.306
Hill Boulders,118810584,118729702.0,"1,624",43.256, -74.305
Big Bertha,118810621,118810584.0,"1,623",43.256, -74.305
Tree Eating Boulders,118730093,118729702.0,"1,503",43.254, -74.306
The Fulcrum,118795510,118730093.0,"1,501",43.254, -74.306
Trihedral Wall,118729730,118729702.0,"1,534",43.252, -74.308
Old Forge Region,107500127,105910378.0,"1,741",43.711, -74.974
Bald Mountain,107624211,107500127.0,"2,172",43.735, -74.919
Beaver River,117705777,107500127.0,"1,686",43.912, -74.92
Eagle Falls,107163464,107500127.0,"1,343",43.905, -75.196
Flatrock Boulders,108324278,107500127.0,,43.668, -75.067
Ice Cave Mountain,113685864,107500127.0,"2,461",43.579, -74.883
Moss Lake Slab,107613388,107500127.0,180,43.782, -74.864
Cranberry Lake,110380480,105910378.0,"1,480",44.17, -74.82
Cat Mountain,107128431,110380480.0,"2,277",44.1, -74.865
Main Face,107128448,107128431.0,200,44.099, -74.866
Summit Cliff,107128678,107128431.0,"2,254",44.1, -74.865
West-Facing Crag,107129967,107128431.0,"2,231",44.101, -74.866
Coney Mountain,110380620,110380480.0,"1,804",44.082, -74.512
Hitchins Pond Mountain,110380613,110380480.0,"1,866",44.103, -74.688
Hog Slab,114984968,110380613.0,"2,125",44.112, -74.673
South Bay Roadcut,114579928,110380480.0,"1,566",44.126, -74.537
Northern Region,109476914,105910378.0,"1,803",44.481, -74.196
Azure Mountain,108976929,109476914.0,"2,500",44.541, -74.501
Baker Mountain,107324321,109476914.0,"2,380",44.334, -74.105
Bluff Island,111942228,109476914.0,70,44.298, -74.197
Catamount,112938233,109476914.0,"1,615",44.443, -73.879
Main Summit Slabs,112938278,112938233.0,"2,827",44.458, -73.873
South Summit Slab(s),112938245,112938233.0,"2,604",44.454, -73.87
Charcoal Kiln Quarry,112921296,109476914.0,"1,653",44.435, -74.27
Inman Slabs,113388589,109476914.0,"1,742",44.57, -74.097
Blackfly Slab,113388643,113388589.0,"1,765",44.569, -74.095
Deerfly Slab,113390304,113388589.0,"1,740",44.57, -74.095
Joe Indian Island,108113389,109476914.0,"1,489",44.168, -74.837
Jäger,108113442,108113389.0,"1,516",44.168, -74.837
Lake Lila,107940151,109476914.0,"2,029",44.005, -74.78
Loon Lake Boulder,119426521,109476914.0,"1,799",44.549, -74.056
Loon Lake Mtn,112112423,109476914.0,"2,712",44.557, -74.142
Mckenzie Pond Boulders,107414193,109476914.0,"1,660",44.308, -74.097
First Set,107414196,107414193.0,,44.308, -74.097
Front Boulder,107458152,107414196.0,,44.305, -74.094
Makaia,107458166,107414196.0,,44.308, -74.097
Pathogen,107458170,107414196.0,,44.308, -74.097
Rhombohedron,107458180,107414196.0,,44.308, -74.097
Super Slab,107458173,107414196.0,,44.308, -74.097
Sweet Pea,107458161,107414196.0,,44.308, -74.097
Fourth Set,118845507,107414193.0,"1,660",44.308, -74.097
Ambush Boulder,118845551,118845507.0,"1,660",44.308, -74.097
Flying Saucer,118845591,118845507.0,"1,660",44.308, -74.097
GEM Stone,118845580,118845507.0,"1,662",44.308, -74.097
Geoff's Boulder,118845660,118845507.0,"1,660",44.308, -74.097
Hydra,118845629,118845507.0,"1,660",44.308, -74.097
The Mothership,118845704,118845507.0,"1,660",44.308, -74.097
Nix,118845622,118845507.0,"1,660",44.308, -74.097
Pluto,118845615,118845507.0,"1,660",44.308, -74.097
Rhino,118845692,118845507.0,"1,661",44.308, -74.097
Urine Luck,118845519,118845507.0,"1,661",44.308, -74.097
Second Set,107414199,107414193.0,,44.308, -74.097
Second Satellite,107455698,107414199.0,,44.308, -74.097
Second Set Boulder,107455687,107414199.0,,44.308, -74.097
Swamp 1,107455691,107414199.0,,44.308, -74.097
Swamp 2,107455695,107414199.0,,44.308, -74.097
